DRIVER_ID,CONSTRUCTOR_ID,QUALY_PERFORMANCE,CT_QUALY_PERFORMANCE,GRID,AFINIDAD_QUALY_3,CIRCUIT_NAME,GP_DATE,TARGET
840,3,0,0,18,6.5,Circuit de Barcelona-Catalunya,2018-05-13,0
843,5,4,13,20,0.0,Circuit de Barcelona-Catalunya,2018-05-13,0
828,15,3,9,17,0.0,Circuit de Barcelona-Catalunya,2018-05-13,0
845,3,0,0,19,0.0,Circuit de Barcelona-Catalunya,2018-05-13,0
838,1,0,3,11,0.0,Circuit de Barcelona-Catalunya,2018-05-13,0
839,10,20,30,13,0.0,Circuit de Barcelona-Catalunya,2018-05-13,0
8,6,116,260,4,5.4,Circuit de Barcelona-Catalunya,2018-05-13,4
154,210,27,47,10,9.0,Circuit de Barcelona-Catalunya,2018-05-13,0
842,5,9,13,12,3.0,Circuit de Barcelona-Catalunya,2018-05-13,0
807,4,14,25,16,0.0,Circuit de Barcelona-Catalunya,2018-05-13,0
817,9,62,141,1,7.833333333333333,Circuit de Monaco,2018-05-27,1
20,6,144,260,2,7.0,Circuit de Monaco,2018-05-27,2
1,131,162,291,3,5.176470588235294,Circuit de Monaco,2018-05-27,3
8,6,116,260,4,6.2,Circuit de Monaco,2018-05-27,4
822,131,129,291,5,3.8333333333333335,Circuit de Monaco,2018-05-27,5
839,10,20,30,6,0.0,Circuit de Monaco,2018-05-27,6
842,5,9,13,10,1.0,Circuit de Monaco,2018-05-27,0
807,4,14,25,11,4.0,Circuit de Monaco,2018-05-27,0
830,9,79,141,20,5.375,Circuit de Monaco,2018-05-27,0
832,4,11,25,8,5.666666666666667,Circuit de Monaco,2018-05-27,8
828,15,3,9,16,0.0,Circuit de Monaco,2018-05-27,0
815,10,10,30,9,2.3333333333333335,Circuit de Monaco,2018-05-27,0
825,210,20,47,19,0.0,Circuit de Monaco,2018-05-27,0
838,1,0,3,12,0.0,Circuit de Monaco,2018-05-27,0
154,210,27,47,18,5.0,Circuit de Monaco,2018-05-27,0
845,3,0,0,13,0.0,Circuit de Monaco,2018-05-27,0
840,3,0,0,17,0.0,Circuit de Monaco,2018-05-27,0
844,15,6,9,14,7.6,Circuit de Monaco,2018-05-27,0
843,5,4,13,15,0.0,Circuit de Monaco,2018-05-27,0
4,1,3,3,7,6.230769230769231,Circuit de Monaco,2018-05-27,7
20,6,144,260,1,8.3,Circuit Gilles Villeneuve,2018-06-10,1
822,131,129,291,2,6.0,Circuit Gilles Villeneuve,2018-06-10,2
830,9,79,141,3,6.285714285714286,Circuit Gilles Villeneuve,2018-06-10,3
817,9,62,141,6,3.4,Circuit Gilles Villeneuve,2018-06-10,6
1,131,162,291,4,8.133333333333333,Circuit Gilles Villeneuve,2018-06-10,4
8,6,116,260,5,4.071428571428571,Circuit Gilles Villeneuve,2018-06-10,5
807,4,14,25,7,2.0,Circuit Gilles Villeneuve,2018-06-10,7
832,4,11,25,9,1.6,Circuit Gilles Villeneuve,2018-06-10,0
839,10,20,30,8,2.0,Circuit Gilles Villeneuve,2018-06-10,8
844,15,6,9,13,2.0,Circuit Gilles Villeneuve,2018-06-10,0
842,5,9,13,16,5.0,Circuit Gilles Villeneuve,2018-06-10,0
154,210,27,47,20,2.0,Circuit Gilles Villeneuve,2018-06-10,0
825,210,20,47,11,0.0,Circuit Gilles Villeneuve,2018-06-10,0
815,10,10,30,10,0.4,Circuit Gilles Villeneuve,2018-06-10,0
828,15,3,9,19,0.0,Circuit Gilles Villeneuve,2018-06-10,0
838,1,0,3,15,0.0,Circuit Gilles Villeneuve,2018-06-10,0
845,3,0,0,18,0.0,Circuit Gilles Villeneuve,2018-06-10,0
4,1,3,3,14,8.461538461538462,Circuit Gilles Villeneuve,2018-06-10,0
843,5,4,13,12,0.0,Circuit Gilles Villeneuve,2018-06-10,0
840,3,0,0,17,0.0,Circuit Gilles Villeneuve,2018-06-10,0
1,131,162,291,1,8.0,Circuit Paul Ricard,2018-06-24,1
830,9,79,141,4,8.0,Circuit Paul Ricard,2018-06-24,4
8,6,116,260,6,4.0,Circuit Paul Ricard,2018-06-24,6
817,9,62,141,5,2.5,Circuit Paul Ricard,2018-06-24,5
20,6,144,260,3,5.5,Circuit Paul Ricard,2018-06-24,3
825,210,20,47,9,0.0,Circuit Paul Ricard,2018-06-24,0
822,131,129,291,2,6.666666666666667,Circuit Paul Ricard,2018-06-24,2
832,4,11,25,7,3.75,Circuit Paul Ricard,2018-06-24,7
807,4,14,25,12,0.0,Circuit Paul Ricard,2018-06-24,0
844,15,6,9,8,7.0,Circuit Paul Ricard,2018-06-24,8
154,210,27,47,10,0.0,Circuit Paul Ricard,2018-06-24,0
838,1,0,3,17,0.0,Circuit Paul Ricard,2018-06-24,0
828,15,3,9,15,0.0,Circuit Paul Ricard,2018-06-24,0
843,5,4,13,20,0.0,Circuit Paul Ricard,2018-06-24,0
845,3,0,0,18,0.0,Circuit Paul Ricard,2018-06-24,0
4,1,3,3,16,4.0,Circuit Paul Ricard,2018-06-24,0
840,3,0,0,19,0.0,Circuit Paul Ricard,2018-06-24,0
815,10,10,30,13,6.5,Circuit Paul Ricard,2018-06-24,0
839,10,20,30,11,0.0,Circuit Paul Ricard,2018-06-24,0
842,5,9,13,14,0.0,Circuit Paul Ricard,2018-06-24,0
830,9,79,141,4,8.545454545454545,Red Bull Ring,2018-07-01,4
8,6,116,260,3,4.875,Red Bull Ring,2018-07-01,3
20,6,144,260,6,3.6666666666666665,Red Bull Ring,2018-07-01,6
154,210,27,47,5,0.0,Red Bull Ring,2018-07-01,5
825,210,20,47,8,0.0,Red Bull Ring,2018-07-01,8
839,10,20,30,11,3.0,Red Bull Ring,2018-07-01,0
815,10,10,30,16,3.0,Red Bull Ring,2018-07-01,0
4,1,3,3,13,3.5,Red Bull Ring,2018-07-01,0
844,15,6,9,18,6.333333333333333,Red Bull Ring,2018-07-01,0
828,15,3,9,20,0.0,Red Bull Ring,2018-07-01,0
842,5,9,13,12,1.0,Red Bull Ring,2018-07-01,0
832,4,11,25,9,4.222222222222222,Red Bull Ring,2018-07-01,0
840,3,0,0,14,2.0,Red Bull Ring,2018-07-01,0
838,1,0,3,15,0.0,Red Bull Ring,2018-07-01,0
1,131,162,291,2,5.384615384615385,Red Bull Ring,2018-07-01,2
843,5,4,13,19,0.0,Red Bull Ring,2018-07-01,0
817,9,62,141,7,2.7142857142857144,Red Bull Ring,2018-07-01,7
807,4,14,25,10,7.0,Red Bull Ring,2018-07-01,0
20,6,144,260,2,6.7272727272727275,Silverstone Circuit,2018-07-08,2
1,131,162,291,1,6.631578947368421,Silverstone Circuit,2018-07-08,1
822,131,129,291,4,5.375,Silverstone Circuit,2018-07-08,4
817,9,62,141,6,3.0,Silverstone Circuit,2018-07-08,6
807,4,14,25,11,2.75,Silverstone Circuit,2018-07-08,0
839,10,20,30,10,2.0,Silverstone Circuit,2018-07-08,0
4,1,3,3,13,5.0,Silverstone Circuit,2018-07-08,0
825,210,20,47,7,0.0,Silverstone Circuit,2018-07-08,7
815,10,10,30,12,1.8333333333333333,Silverstone Circuit,2018-07-08,0
840,3,0,0,19,2.0,Silverstone Circuit,2018-07-08,0
842,5,9,13,14,5.0,Silverstone Circuit,2018-07-08,0
845,3,0,0,18,0.0,Silverstone Circuit,2018-07-08,0
830,9,79,141,5,7.4,Silverstone Circuit,2018-07-08,5
154,210,27,47,8,2.0,Silverstone Circuit,2018-07-08,8
828,15,3,9,15,0.0,Silverstone Circuit,2018-07-08,0
1,131,162,291,14,4.714285714285714,Hockenheimring,2018-07-22,0
822,131,129,291,2,8.0,Hockenheimring,2018-07-22,2
8,6,116,260,3,5.2,Hockenheimring,2018-07-22,3
830,9,79,141,4,8.333333333333334,Hockenheimring,2018-07-22,4
807,4,14,25,7,3.0,Hockenheimring,2018-07-22,7
815,10,10,30,10,0.0,Hockenheimring,2018-07-22,0
839,10,20,30,15,0.0,Hockenheimring,2018-07-22,0
828,15,3,9,13,0.0,Hockenheimring,2018-07-22,0
843,5,4,13,17,0.0,Hockenheimring,2018-07-22,0
832,4,11,25,8,3.0,Hockenheimring,2018-07-22,8
838,1,0,3,19,0.0,Hockenheimring,2018-07-22,0
842,5,9,13,16,7.0,Hockenheimring,2018-07-22,0
4,1,3,3,11,6.125,Hockenheimring,2018-07-22,0
20,6,144,260,1,5.666666666666667,Hockenheimring,2018-07-22,1
845,3,0,0,12,0.0,Hockenheimring,2018-07-22,0
817,9,62,141,20,4.333333333333333,Hockenheimring,2018-07-22,0
1,131,162,291,1,7.823529411764706,Hungaroring,2018-07-29,1
20,6,144,260,4,7.909090909090909,Hungaroring,2018-07-29,4
817,9,62,141,12,4.666666666666667,Hungaroring,2018-07-29,0
822,131,129,291,2,6.571428571428571,Hungaroring,2018-07-29,2
825,210,20,47,9,0.0,Hungaroring,2018-07-29,0
832,4,11,25,5,3.3333333333333335,Hungaroring,2018-07-29,5
154,210,27,47,10,13.0,Hungaroring,2018-07-29,0
843,5,4,13,8,0.0,Hungaroring,2018-07-29,8
807,4,14,25,13,0.0,Hungaroring,2018-07-29,0
839,10,20,30,18,4.0,Hungaroring,2018-07-29,0
815,10,10,30,19,2.3333333333333335,Hungaroring,2018-07-29,0
828,15,3,9,14,0.0,Hungaroring,2018-07-29,0
845,3,0,0,20,0.0,Hungaroring,2018-07-29,0
840,3,0,0,15,4.5,Hungaroring,2018-07-29,0
838,1,0,3,16,0.0,Hungaroring,2018-07-29,0
844,15,6,9,17,5.0,Hungaroring,2018-07-29,0
20,6,144,260,2,6.363636363636363,Circuit de Spa-Francorchamps,2018-08-26,2
830,9,79,141,7,5.5,Circuit de Spa-Francorchamps,2018-08-26,7
822,131,129,291,19,4.285714285714286,Circuit de Spa-Francorchamps,2018-08-26,0
839,10,20,30,3,0.0,Circuit de Spa-Francorchamps,2018-08-26,3
154,210,27,47,5,3.0,Circuit de Spa-Francorchamps,2018-08-26,5
825,210,20,47,9,0.0,Circuit de Spa-Francorchamps,2018-08-26,0
842,5,9,13,10,0.0,Circuit de Spa-Francorchamps,2018-08-26,0
832,4,11,25,14,3.6666666666666665,Circuit de Spa-Francorchamps,2018-08-26,0
845,3,0,0,16,0.0,Circuit de Spa-Francorchamps,2018-08-26,0
840,3,0,0,17,0.0,Circuit de Spa-Francorchamps,2018-08-26,0
843,5,4,13,11,0.0,Circuit de Spa-Francorchamps,2018-08-26,0
838,1,0,3,18,0.0,Circuit de Spa-Francorchamps,2018-08-26,0
817,9,62,141,8,5.333333333333333,Circuit de Spa-Francorchamps,2018-08-26,8
844,15,6,9,12,6.0,Circuit de Spa-Francorchamps,2018-08-26,0
807,4,14,25,20,2.0,Circuit de Spa-Francorchamps,2018-08-26,0
8,6,116,260,1,5.133333333333334,Autodromo Nazionale di Monza,2018-09-02,1
822,131,129,291,4,5.0,Autodromo Nazionale di Monza,2018-09-02,4
20,6,144,260,2,5.909090909090909,Autodromo Nazionale di Monza,2018-09-02,2
830,9,79,141,5,4.125,Autodromo Nazionale di Monza,2018-09-02,5
839,10,20,30,8,6.0,Autodromo Nazionale di Monza,2018-09-02,8
832,4,11,25,7,6.0,Autodromo Nazionale di Monza,2018-09-02,7
845,3,0,0,12,0.0,Autodromo Nazionale di Monza,2018-09-02,0
844,15,6,9,15,9.0,Autodromo Nazionale di Monza,2018-09-02,0
838,1,0,3,17,0.0,Autodromo Nazionale di Monza,2018-09-02,0
807,4,14,25,20,0.0,Autodromo Nazionale di Monza,2018-09-02,0
828,15,3,9,18,0.0,Autodromo Nazionale di Monza,2018-09-02,0
817,9,62,141,19,3.0,Autodromo Nazionale di Monza,2018-09-02,0
4,1,3,3,13,4.615384615384615,Autodromo Nazionale di Monza,2018-09-02,0
843,5,4,13,16,0.0,Autodromo Nazionale di Monza,2018-09-02,0
1,131,162,291,1,7.785714285714286,Marina Bay Street Circuit,2018-09-16,1
830,9,79,141,2,6.166666666666667,Marina Bay Street Circuit,2018-09-16,2
822,131,129,291,4,3.0,Marina Bay Street Circuit,2018-09-16,4
8,6,116,260,5,3.888888888888889,Marina Bay Street Circuit,2018-09-16,5
817,9,62,141,6,8.8,Marina Bay Street Circuit,2018-09-16,6
4,1,3,3,11,5.625,Marina Bay Street Circuit,2018-09-16,0
844,15,6,9,13,10.333333333333334,Marina Bay Street Circuit,2018-09-16,0
807,4,14,25,10,1.0,Marina Bay Street Circuit,2018-09-16,0
828,15,3,9,14,0.0,Marina Bay Street Circuit,2018-09-16,0
842,5,9,13,15,0.0,Marina Bay Street Circuit,2018-09-16,0
154,210,27,47,8,7.0,Marina Bay Street Circuit,2018-09-16,8
843,5,4,13,17,0.0,Marina Bay Street Circuit,2018-09-16,0
825,210,20,47,16,0.0,Marina Bay Street Circuit,2018-09-16,0
839,10,20,30,9,0.0,Marina Bay Street Circuit,2018-09-16,0
822,131,129,291,1,6.285714285714286,Sochi Autodrom,2018-09-30,1
8,6,116,260,4,6.6,Sochi Autodrom,2018-09-30,4
830,9,79,141,19,2.4,Sochi Autodrom,2018-09-30,0
817,9,62,141,18,3.6666666666666665,Sochi Autodrom,2018-09-30,0
844,15,6,9,7,5.5,Sochi Autodrom,2018-09-30,7
825,210,20,47,5,0.0,Sochi Autodrom,2018-09-30,5
839,10,20,30,6,0.0,Sochi Autodrom,2018-09-30,6
815,10,10,30,8,3.75,Sochi Autodrom,2018-09-30,8
154,210,27,47,9,0.0,Sochi Autodrom,2018-09-30,0
807,4,14,25,12,0.0,Sochi Autodrom,2018-09-30,0
828,15,3,9,10,0.0,Sochi Autodrom,2018-09-30,0
4,1,3,3,16,4.0,Sochi Autodrom,2018-09-30,0
840,3,0,0,14,0.0,Sochi Autodrom,2018-09-30,0
838,1,0,3,15,0.0,Sochi Autodrom,2018-09-30,0
832,4,11,25,11,6.25,Sochi Autodrom,2018-09-30,0
845,3,0,0,13,0.0,Sochi Autodrom,2018-09-30,0
842,5,9,13,17,0.0,Sochi Autodrom,2018-09-30,0
843,5,4,13,20,0.0,Sochi Autodrom,2018-09-30,0
1,131,162,291,1,5.785714285714286,Suzuka Circuit,2018-10-07,1
822,131,129,291,2,6.8,Suzuka Circuit,2018-10-07,2
830,9,79,141,3,8.0,Suzuka Circuit,2018-10-07,3
817,9,62,141,15,4.8,Suzuka Circuit,2018-10-07,0
8,6,116,260,4,2.4615384615384617,Suzuka Circuit,2018-10-07,4
20,6,144,260,8,7.090909090909091,Suzuka Circuit,2018-10-07,8
815,10,10,30,9,5.6,Suzuka Circuit,2018-10-07,0
154,210,27,47,5,10.0,Suzuka Circuit,2018-10-07,5
839,10,20,30,11,8.0,Suzuka Circuit,2018-10-07,0
832,4,11,25,13,4.4,Suzuka Circuit,2018-10-07,0
842,5,9,13,7,0.0,Suzuka Circuit,2018-10-07,7
828,15,3,9,20,0.0,Suzuka Circuit,2018-10-07,0
843,5,4,13,6,0.0,Suzuka Circuit,2018-10-07,6
4,1,3,3,18,3.727272727272727,Suzuka Circuit,2018-10-07,0
838,1,0,3,19,0.0,Suzuka Circuit,2018-10-07,0
845,3,0,0,17,0.0,Suzuka Circuit,2018-10-07,0
840,3,0,0,14,0.0,Suzuka Circuit,2018-10-07,0
844,15,6,9,10,7.25,Suzuka Circuit,2018-10-07,0
807,4,14,25,16,0.0,Suzuka Circuit,2018-10-07,0
825,210,20,47,12,0.0,Suzuka Circuit,2018-10-07,0
8,6,116,260,2,5.333333333333333,Circuit of the Americas,2018-10-21,2
830,9,79,141,18,5.285714285714286,Circuit of the Americas,2018-10-21,0
1,131,162,291,1,7.7272727272727275,Circuit of the Americas,2018-10-21,1
20,6,144,260,5,5.75,Circuit of the Americas,2018-10-21,5
822,131,129,291,3,5.0,Circuit of the Americas,2018-10-21,3
807,4,14,25,7,4.0,Circuit of the Americas,2018-10-21,7
832,4,11,25,11,5.4,Circuit of the Americas,2018-10-21,0
815,10,10,30,10,1.6,Circuit of the Americas,2018-10-21,0
843,5,4,13,20,0.0,Circuit of the Americas,2018-10-21,0
828,15,3,9,16,0.0,Circuit of the Americas,2018-10-21,0
838,1,0,3,17,0.0,Circuit of the Americas,2018-10-21,0
842,5,9,13,19,0.0,Circuit of the Americas,2018-10-21,0
845,3,0,0,14,0.0,Circuit of the Americas,2018-10-21,0
840,3,0,0,15,0.0,Circuit of the Americas,2018-10-21,0
844,15,6,9,9,6.75,Circuit of the Americas,2018-10-21,0
817,9,62,141,4,7.5,Circuit of the Americas,2018-10-21,4
154,210,27,47,8,7.0,Circuit of the Americas,2018-10-21,8
4,1,3,3,13,2.4,Circuit of the Americas,2018-10-21,0
839,10,20,30,6,3.0,Circuit of the Americas,2018-10-21,6
825,210,20,47,12,0.0,Circuit of the Americas,2018-10-21,0
830,9,79,141,2,8.571428571428571,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,2
20,6,144,260,4,7.6,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,4
8,6,116,260,6,3.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,6
1,131,162,291,3,6.75,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,3
822,131,129,291,5,4.8,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,5
807,4,14,25,7,6.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,7
844,15,6,9,9,7.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
838,1,0,3,15,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
828,15,3,9,10,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
842,5,9,13,20,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
839,10,20,30,11,3.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
840,3,0,0,17,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
845,3,0,0,19,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
843,5,4,13,14,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
825,210,20,47,16,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
154,210,27,47,18,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
817,9,62,141,1,6.4,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,1
815,10,10,30,13,3.2,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
832,4,11,25,8,5.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,8
4,1,3,3,12,0.0,AutÃ³dromo Hermanos RodrÃ­guez,2018-10-28,0
1,131,162,291,1,6.25,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,1
830,9,79,141,5,8.142857142857142,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,5
8,6,116,260,4,5.928571428571429,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,4
817,9,62,141,11,0.6666666666666666,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
822,131,129,291,3,6.333333333333333,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,3
20,6,144,260,2,7.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,2
844,15,6,9,7,2.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,7
154,210,27,47,8,3.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,8
825,210,20,47,10,0.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
815,10,10,30,12,4.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
843,5,4,13,16,0.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
832,4,11,25,15,2.8,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
842,5,9,13,9,0.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
839,10,20,30,18,0.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
845,3,0,0,14,0.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
4,1,3,3,17,4.615384615384615,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
807,4,14,25,13,1.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,0
828,15,3,9,6,0.0,AutÃ³dromo JosÃ© Carlos Pace,2018-11-11,6
20,6,144,260,3,5.7272727272727275,Yas Marina Circuit,2018-11-25,3
830,9,79,141,6,7.625,Yas Marina Circuit,2018-11-25,6
817,9,62,141,5,4.666666666666667,Yas Marina Circuit,2018-11-25,5
822,131,129,291,2,5.428571428571429,Yas Marina Circuit,2018-11-25,2
844,15,6,9,8,7.25,Yas Marina Circuit,2018-11-25,8
815,10,10,30,14,3.0,Yas Marina Circuit,2018-11-25,0
154,210,27,47,7,3.0,Yas Marina Circuit,2018-11-25,7
825,210,20,47,13,0.0,Yas Marina Circuit,2018-11-25,0
4,1,3,3,15,3.4285714285714284,Yas Marina Circuit,2018-11-25,0
840,3,0,0,20,0.5,Yas Marina Circuit,2018-11-25,0
838,1,0,3,18,0.0,Yas Marina Circuit,2018-11-25,0
845,3,0,0,19,0.0,Yas Marina Circuit,2018-11-25,0
839,10,20,30,9,1.0,Yas Marina Circuit,2018-11-25,0
828,15,3,9,12,0.0,Yas Marina Circuit,2018-11-25,0
807,4,14,25,10,2.0,Yas Marina Circuit,2018-11-25,0
822,131,136,294,2,2.6,Albert Park Grand Prix Circuit,2019-03-17,2
1,131,158,294,1,7.125,Albert Park Grand Prix Circuit,2019-03-17,1
830,9,107,153,4,7.333333333333333,Albert Park Grand Prix Circuit,2019-03-17,4
20,6,120,246,3,7.2727272727272725,Albert Park Grand Prix Circuit,2019-03-17,3
825,210,11,22,7,0.0,Albert Park Grand Prix Circuit,2019-03-17,7
8,51,12,14,9,4.0,Albert Park Grand Prix Circuit,2019-03-17,0
826,5,5,8,15,0.0,Albert Park Grand Prix Circuit,2019-03-17,0
842,9,27,153,17,0.0,Albert Park Grand Prix Circuit,2019-03-17,0
846,1,23,46,8,3.6666666666666665,Albert Park Grand Prix Circuit,2019-03-17,8
815,211,7,7,10,1.8,Albert Park Grand Prix Circuit,2019-03-17,0
848,5,22,8,13,0.0,Albert Park Grand Prix Circuit,2019-03-17,0
841,51,2,14,14,0.0,Albert Park Grand Prix Circuit,2019-03-17,0
847,3,0,0,19,5.666666666666667,Albert Park Grand Prix Circuit,2019-03-17,0
9,3,0,0,20,8.0,Albert Park Grand Prix Circuit,2019-03-17,0
154,210,11,22,6,7.0,Albert Park Grand Prix Circuit,2019-03-17,6
817,4,19,29,12,3.8,Albert Park Grand Prix Circuit,2019-03-17,0
832,1,23,46,18,3.0,Albert Park Grand Prix Circuit,2019-03-17,0
1,131,158,294,3,5.882352941176471,Bahrain International Circuit,2019-03-31,3
844,6,126,246,1,9.6,Bahrain International Circuit,2019-03-31,1
20,6,120,246,2,8.1,Bahrain International Circuit,2019-03-31,2
846,1,23,46,9,1.0,Bahrain International Circuit,2019-03-31,0
8,51,12,14,8,4.333333333333333,Bahrain International Circuit,2019-03-31,8
842,9,27,153,13,0.0,Bahrain International Circuit,2019-03-31,0
848,5,22,8,12,3.5,Bahrain International Circuit,2019-03-31,0
841,51,2,14,16,0.0,Bahrain International Circuit,2019-03-31,0
826,5,5,8,15,0.0,Bahrain International Circuit,2019-03-31,0
825,210,11,22,6,0.0,Bahrain International Circuit,2019-03-31,6
847,3,0,0,19,5.75,Bahrain International Circuit,2019-03-31,0
9,3,0,0,20,8.0,Bahrain International Circuit,2019-03-31,0
807,4,10,29,17,3.0,Bahrain International Circuit,2019-03-31,0
817,4,19,29,10,4.833333333333333,Bahrain International Circuit,2019-03-31,0
832,1,23,46,7,3.625,Bahrain International Circuit,2019-03-31,7
154,210,11,22,11,2.0,Bahrain International Circuit,2019-03-31,0
822,131,136,294,1,5.6,Shanghai International Circuit,2019-04-14,1
830,9,107,153,5,4.75,Shanghai International Circuit,2019-04-14,5
844,6,126,246,4,5.5,Shanghai International Circuit,2019-04-14,4
817,4,19,29,7,6.4,Shanghai International Circuit,2019-04-14,7
8,51,12,14,13,7.166666666666667,Shanghai International Circuit,2019-04-14,0
154,210,11,22,10,3.0,Shanghai International Circuit,2019-04-14,0
840,211,0,7,16,0.0,Shanghai International Circuit,2019-04-14,0
825,210,11,22,9,0.0,Shanghai International Circuit,2019-04-14,0
832,1,23,46,14,1.0,Shanghai International Circuit,2019-04-14,0
847,3,0,0,17,2.0,Shanghai International Circuit,2019-04-14,0
9,3,0,0,18,0.0,Shanghai International Circuit,2019-04-14,0
846,1,23,46,15,3.5,Shanghai International Circuit,2019-04-14,0
826,5,5,8,11,2.0,Shanghai International Circuit,2019-04-14,0
807,4,10,29,8,2.0,Shanghai International Circuit,2019-04-14,8
1,131,158,294,2,5.285714285714286,Baku City Circuit,2019-04-28,2
20,6,120,246,3,8.75,Baku City Circuit,2019-04-28,3
844,6,126,246,8,9.75,Baku City Circuit,2019-04-28,8
832,1,23,46,9,3.8,Baku City Circuit,2019-04-28,0
846,1,23,46,7,2.6666666666666665,Baku City Circuit,2019-04-28,7
848,5,22,8,11,0.0,Baku City Circuit,2019-04-28,0
841,51,2,14,17,0.0,Baku City Circuit,2019-04-28,0
807,4,10,29,15,0.0,Baku City Circuit,2019-04-28,0
847,3,0,0,16,2.5,Baku City Circuit,2019-04-28,0
154,210,11,22,14,0.0,Baku City Circuit,2019-04-28,0
826,5,5,8,6,0.0,Baku City Circuit,2019-04-28,6
1,131,158,294,2,7.0,Circuit de Barcelona-Catalunya,2019-05-12,2
830,9,107,153,4,7.222222222222222,Circuit de Barcelona-Catalunya,2019-05-12,4
844,6,126,246,5,5.6,Circuit de Barcelona-Catalunya,2019-05-12,5
842,9,27,153,6,3.0,Circuit de Barcelona-Catalunya,2019-05-12,6
825,210,11,22,8,0.0,Circuit de Barcelona-Catalunya,2019-05-12,8
832,1,23,46,12,4.285714285714286,Circuit de Barcelona-Catalunya,2019-05-12,0
826,5,5,8,9,2.0,Circuit de Barcelona-Catalunya,2019-05-12,0
154,210,11,22,7,9.0,Circuit de Barcelona-Catalunya,2019-05-12,7
817,4,19,29,13,4.333333333333333,Circuit de Barcelona-Catalunya,2019-05-12,0
815,211,7,7,15,2.142857142857143,Circuit de Barcelona-Catalunya,2019-05-12,0
841,51,2,14,18,0.0,Circuit de Barcelona-Catalunya,2019-05-12,0
9,3,0,0,17,6.0,Circuit de Barcelona-Catalunya,2019-05-12,0
846,1,23,46,10,5.4,Circuit de Barcelona-Catalunya,2019-05-12,0
20,6,120,246,4,7.0,Circuit de Monaco,2019-05-26,4
822,131,136,294,2,3.8333333333333335,Circuit de Monaco,2019-05-26,2
830,9,107,153,3,5.375,Circuit de Monaco,2019-05-26,3
842,9,27,153,8,1.0,Circuit de Monaco,2019-05-26,8
832,1,23,46,9,5.666666666666667,Circuit de Monaco,2019-05-26,0
826,5,5,8,7,8.0,Circuit de Monaco,2019-05-26,7
848,5,22,8,10,0.0,Circuit de Monaco,2019-05-26,0
817,4,19,29,6,7.833333333333333,Circuit de Monaco,2019-05-26,6
154,210,11,22,13,5.0,Circuit de Monaco,2019-05-26,0
846,1,23,46,12,3.75,Circuit de Monaco,2019-05-26,0
825,210,11,22,5,0.0,Circuit de Monaco,2019-05-26,5
815,211,7,7,16,2.3333333333333335,Circuit de Monaco,2019-05-26,0
807,4,10,29,11,4.0,Circuit de Monaco,2019-05-26,0
847,3,0,0,19,4.333333333333333,Circuit de Monaco,2019-05-26,0
840,211,0,7,17,0.0,Circuit de Monaco,2019-05-26,0
